datum,I_d,inc_I_d,cum_I_d,D,inc_D,T
2020-09-17,63.62196822846696,12.993292982196836,170.73983637284772,2.0790486318203083,0.021739855660854304,204
2020-09-18,68.0136314360595,9.102823585293653,179.84265995814135,2.1337630565040038,0.05471442468369461,205
2020-09-19,71.27180629487381,7.818605356096093,187.66126531423745,2.1704769826766896,0.03671392617268621,206
2020-09-20,69.87164772095157,4.052714657871651,191.71397997210912,2.200370263027033,0.029893280350343582,207
2020-09-21,69.31409663122382,6.874763331158142,198.58874330326725,2.276245245556888,0.075874982529854,208
2020-09-22,74.91962849441896,10.05183549805713,208.64057880132444,2.3260119082060684,0.04976666264918038,209
2020-09-23,81.04496481070491,9.908070196017896,218.54864899734227,2.448785083689663,0.12277317548359573,210
2020-09-24,86.09636422203545,12.278219372732195,230.82686837007446,2.5062075859649626,0.05742250227529955,211
2020-09-25,90.84787765164913,14.058651929385071,244.88552029945944,2.5704887888486545,0.0642812028836919,212
2020-09-26,92.38972122516549,8.879961777847909,253.76548207730758,2.676578416287672,0.10608962743901727,213
2020-09-27,89.45211238660518,5.711779589131773,259.4772616664392,2.743602307955504,0.06702389166783176,214
2020-09-28,86.57310269522054,6.5450980291040795,266.0223596955434,2.8111730451400345,0.06757073718453123,215
2020-09-29,87.98294776836174,9.325715226486976,275.34807492203026,2.943568232798353,0.13239518765831734,216
2020-09-30,94.23891257858921,13.079377023915233,288.42745194594545,3.068400285337435,0.12483205253908213,217
2020-10-01,101.42937461954136,16.904426313368937,305.3318782593144,3.2326104173425687,0.16421013200513482,218
2020-10-02,108.45571315236505,18.48819194238648,323.82007020170084,3.354828155278632,0.12221773793606305,219
2020-10-03,110.54922699967348,12.328967600864676,336.1490378025656,3.421894985185176,0.06706682990654525,220
2020-10-04,107.3211515186479,7.14366165823192,343.2926994607976,3.631573823892608,0.20967883870743104,221
2020-10-05,108.93689858987177,15.4365606810619,358.7292601418595,3.7926912044810916,0.16111738058848302,222
2020-10-06,120.26402366335944,21.062823482200532,379.79208362405996,4.019668705396265,0.2269775009151731,223
2020-10-07,138.71298471549932,25.448459844957547,405.24054346901767,4.302973263939931,0.28330455854366754,224
2020-10-08,158.51748289347088,26.809459533922304,432.05000300293966,4.426928944323792,0.12395568038385953,225
2020-10-09,187.5293345438089,40.07163812877421,472.121641131714,4.740682183260916,0.3137532389371243,226
2020-10-10,197.56209246197048,23.120210119036283,495.2418512507502,5.021620343289297,0.2809381600283816,227
2020-10-11,198.33065096332896,14.760137365918775,510.001988616669,5.238639100470431,0.21701875718113334,228
2020-10-12,200.81743067103042,21.274604296867754,531.2765929135369,5.614924759407997,0.3762856589375652,229
2020-10-13,230.97612683105442,41.65704728074293,572.9336401942795,5.876789535061088,0.2618647756530921,230
2020-10-14,269.2055709635476,46.93842103111367,619.8720612253937,6.241397543767749,0.364608008706659,231
2020-10-15,300.8752954166495,48.65521410567912,668.5272753310728,6.610520821002256,0.3691232772345099,232
2020-10-16,332.8431432429977,58.19247627806361,726.7197516091362,7.086445511905236,0.475924690902981,233
2020-10-17,354.35108621661993,46.71754003840535,773.4372916475413,7.549082759507357,0.4626372476021173,234
2020-10-18,353.83649114478857,26.6543853133924,800.0916769609337,8.001826077731746,0.4527433182243888,235
